Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
1,The Sims,,Series,Electronic Arts,Maxis,,,,200000000.0,,,,,,2000-02-04 00:00:00,2020-02-18 00:00:00
2,Animal Crossing,,Series,Nintendo,Nintendo,,,,47730000.0,,,,,,2002-09-16 00:00:00,2020-02-20 00:00:00
3,Nintendogs,,Series,Nintendo,Nintendo,,,,28550000.0,,,,,,2005-08-22 00:00:00,2020-02-20 00:00:00
4,Petz,,Series,Unknown,PF Magic|Mindscape|Ubisoft,,,,24000000.0,,,,,,N/A,2020-02-10 00:00:00
5,Nintendogs,,DS,Nintendo,Nintendo EAD,,8.4,,23960000.0,,,,,,2005-08-23 00:00:00,N/A
6,Imagine,,Series,Ubisoft,Ubisoft|Lexis Numerique|Magic Pockets|Virtual Toys|Powerhead Games|Jet Black Games,,,,21000000.0,,,,,,2007-10-01 00:00:00,2020-02-10 00:00:00
7,Football Manager,,Series,Sega,Sports Interactive,,,,20000000.0,,,,,,2004-11-05 00:00:00,2020-02-07 00:00:00
8,SimCity,,Series,Maxis,Maxis|Tilted Mill Entertainment|Aspyr Media|Full Fat|Infogrames|Nintendo|Babaroga|HAL Laboratory|Track Twenty,,,,20000000.0,,,,,,1989-02-02 00:00:00,2020-02-17 00:00:00
9,RollerCoaster Tycoon,,Series,Hasbro Interactive,Chris Sawyer Productions|Frontier Developments|n-Space|On5|Nvizzio Creations,,,,17230000.0,,,,,,1999-03-22 00:00:00,2020-03-11 00:00:00
10,Ace Combat,,Series,Namco,Namco|Arsys Software|Project Aces|HumanSoft|Access Games|Namco Bandai|QLoc|Bandai Namco Studios,,,,16000000.0,,,,,,1995-09-09 00:00:00,2020-03-11 00:00:00
11,Animal Crossing: New Horizons,,NS,Nintendo,Nintendo,8.0,,,13410000.0,,,,,,2020-03-20 00:00:00,2020-04-11 00:00:00
12,Animal Crossing: New Leaf,,3DS,Nintendo,Nintendo EAD,,8.6,,12550000.0,,,,,,2013-06-09 00:00:00,2018-01-02 00:00:00
13,Cooking Mama,,Series,Majesco Entertainment,Cooking Mama Limited,,,,12000000.0,,,,,,2006-09-12 00:00:00,2020-02-22 00:00:00
14,Animal Crossing: Wild World,,DS,Nintendo,Nintendo EAD,,8.5,,11750000.0,,,,,,2005-12-05 00:00:00,N/A
15,Farming Simulator,,Series,Astragon,Giants Software,,,,10580000.0,,,,,,2008-04-14 00:00:00,2020-03-03 00:00:00
16,Tomodachi,,Series,Nintendo,Nintendo,,,,10350000.0,,,,,,2014-06-06 00:00:00,2020-02-19 00:00:00
17,Stardew Valley,,Series,Chucklefish,ConcernedApe,,,,10000000.0,,,,,,2016-02-26 00:00:00,2020-02-12 00:00:00
18,The Sims 3,,PC,Electronic Arts,EA Redwood Shores,8.8,8.5,,,7960000.0,1010000.0,6460000.0,,500000.0,2009-06-02 00:00:00,N/A
19,Tomodachi Life,,3DS,Nintendo,Nintendo,,7.8,,6590000.0,,,,,,2014-06-06 00:00:00,2018-01-05 00:00:00
20,Championship Manager,,Series,Domark Software,Intelek|Sports Interactive|Sterling Games|Eidos Interactive|Beautiful Game Studios|Gusto Games|Square Enix,,,,6000000.0,,,,,,1992-09-01 00:00:00,2020-02-12 00:00:00
21,Cities: Skylines,,PC,Paradox Interactive,Colossal Order,,,,6000000.0,,,,,,2015-03-10 00:00:00,2018-01-14 00:00:00
22,Euro Truck Simulator 2,,PC,SCS Software,SCS Software,,8.5,,5980000.0,,,,,,2013-01-16 00:00:00,2017-12-31 00:00:00
23,Cooking Mama,,DS,Majesco,Office Create,,6.6,,,5660000.0,3090000.0,1920000.0,70000.0,580000.0,2006-09-12 00:00:00,N/A
24,Microsoft Flight Simulator,,PC,Microsoft,Microsoft,,7.0,,,5120000.0,3220000.0,1690000.0,,200000.0,1996-10-31 00:00:00,N/A
25,Stardew Valley,,PC,Chucklefish,ConcernedApe,,9.2,,4910000.0,,,,,,2016-02-26 00:00:00,2018-03-21 00:00:00
26,Nintendogs + cats,,3DS,Nintendo,Nintendo EAD,,7.2,,4590000.0,,,,,,2011-03-27 00:00:00,N/A
27,Animal Crossing: City Folk,,Wii,Nintendo,Nintendo EAD,6.8,7.1,8.8,4320000.0,,,,,,2008-11-16 00:00:00,N/A
28,The Sims 4,,PC,Electronic Arts,Maxis,5.8,7.0,,,4099999.9999999995,1200000.0,2600000.0,,300000.0,2014-09-02 00:00:00,2017-12-29 00:00:00
29,Kerbal Space Program,,Series,Private Division,Squad,,,,4000000.0,,,,,,2015-04-27 00:00:00,2020-02-06 00:00:00
30,The Sims: Unleashed,,PC,Electronic Arts,Maxis,,7.3,,,3760000.0,2029999.9999999998,1560000.0,,170000.0,2002-09-23 00:00:00,N/A
31,MySims,,DS,Electronic Arts,EA Redwood Shores,,6.7,,,3660000.0,1580000.0,1600000.0,80000.0,400000.0,2007-09-18 00:00:00,N/A
32,Pokémon Snap,,N64,Nintendo,HAL Laboratory,,7.9,,3630000.0,,,,,,1999-06-30 00:00:00,2018-04-20 00:00:00
33,Cooking Mama 2: Dinner With Friends,,DS,Majesco,Office Create,,6.9,,,3580000.0,1600000.0,1490000.0,100000.0,390000.0,2007-11-13 00:00:00,N/A
34,Animal Crossing: Happy Home Designer,,3DS,Nintendo,Nintendo EAD,,6.6,,3430000.0,,,,,,2015-09-25 00:00:00,2018-01-14 00:00:00
35,The Sims: Vacation,,PC,Electronic Arts,Maxis,,,,,3070000.0,1720000.0,1210000.0,,140000.0,2002-03-25 00:00:00,N/A
36,Space Engineers,,PC,Keen Software House,Keen Software House,,,,3000000.0,,,,,,2019-02-28 00:00:00,2018-09-13 00:00:00
37,Style Savvy,,DS,Nintendo,syn Sophia,,7.6,,2980000.0,,,,,,2009-11-02 00:00:00,N/A
38,Cooking Mama: Cook Off,,Wii,Majesco,Office Create,,5.9,,,2890000.0,1410000.0,1120000.0,50000.0,300000.0,2007-03-20 00:00:00,N/A
39,Imagine: Babyz,,DS,Ubisoft,Visual Impact,,3.5,,,2870000.0,1300000.0,1260000.0,,310000.0,2007-10-23 00:00:00,N/A
40,Prison Architect,,PC,Introversion Software,Introversion Software,,,,2860000.0,,,,,,2015-10-06 00:00:00,2018-08-18 00:00:00
41,Imagine: Fashion Designer,,DS,Ubisoft,Virtual Toys / Lexis Numerique,,3.0,,,2810000.0,1320000.0,1190000.0,,300000.0,2007-10-23 00:00:00,2018-09-17 00:00:00
42,The Sims,,PS2,Electronic Arts,Edge of Reality,,,,,2770000.0,1410000.0,1120000.0,,240000.0,2003-01-12 00:00:00,N/A
43,1602 A.D.,,PC,Sunflowers,Max Design,,,,2700000.0,,,,,,2000-02-01 00:00:00,N/A
44,Ace Combat 04: Shattered Skies,,PS2,Namco,Namco,,8.9,,2640000.0,,,,,,2001-11-01 00:00:00,N/A
45,The Sims: Bustin' Out,,PS2,Electronic Arts,Maxis,,,,,2430000.0,1070000.0,1190000.0,,180000.0,2003-12-15 00:00:00,N/A
46,Spintires,,Series,IMGN PRO,Saber Interactive|Oovee Game Studios,,,,2390000.0,,,,,,2014-06-13 00:00:00,2020-03-04 00:00:00
47,The Sims 3,,X360,Electronic Arts,The Sims Studio,,8.0,,,2310000.0,1280000.0,820000.0,0.0,200000.0,2010-10-26 00:00:00,N/A
48,Tabletop Simulator,,PC,Berserk Games,Berserk Games,,,,2300000.0,,,,,,2015-06-05 00:00:00,2018-02-18 00:00:00
49,Animal Crossing,,GC,Nintendo,Nintendo EAD,,8.3,,2270000.0,,,,,,2002-09-15 00:00:00,N/A
50,Air Combat,,PS,Namco,Namco,,7.0,,2230000.0,,,,,,1995-06-29 00:00:00,N/A
51,Dance Dance Revolution X2,,PS2,Konami,Konami Computer Entertainment Tokyo,,,,,2230000.0,1090000.0,850000.0,,280000.0,2009-10-27 00:00:00,N/A
52,Star Wars: Rogue Squadron,,N64,LucasArts,Factor 5,,9.0,,2170000.0,,,,,,1998-11-17 00:00:00,N/A
53,The Sims: House Party,,PC,Maxis,Maxis,,,,,2160000.0,1230000.0,830000.0,,100000.0,2001-03-26 00:00:00,N/A
54,SimCity 2000,,PC,Maxis,Maxis,,8.0,,,2140000.0,1200000.0,840000.0,,100000.0,1993-01-01 00:00:00,N/A
55,Dance Dance Revolution Extreme,,PS2,Konami,Konami Computer Entertainment Tokyo,,,,,2130000.0,1040000.0,810000.0,,270000.0,2004-09-21 00:00:00,N/A
56,Dance Dance Revolution: Hottest Party,,Wii,Konami,Bemani,,,,,2069999.9999999998,1350000.0,530000.0,,190000.0,2007-09-25 00:00:00,N/A
57,The Sims 2: Pets,,DS,Electronic Arts,Maxis,,4.8,,,2069999.9999999998,920000.0,930000.0,,220000.0,2006-10-31 00:00:00,N/A
58,The Sims 3,,PS3,Electronic Arts,The Sims Studio,,8.1,,,2029999.9999999998,730000.0,960000.0,20000.0,310000.0,2010-10-26 00:00:00,N/A
59,Planet Coaster,,PC,Frontier Developments,Frontier Developments,,,,2000000.0,,,,,,2016-11-17 00:00:00,2018-09-22 00:00:00
60,SimCity (2013),,PC,Electronic Arts,Maxis,,,,2000000.0,,,,,,2013-03-05 00:00:00,2018-05-06 00:00:00
61,SimCity,,SNES,Nintendo,Intelligent Systems,,,,1980000.0,,,,,,1991-09-10 00:00:00,N/A
62,The Sims: Makin' Magic,,PC,Electronic Arts,Maxis,,,,,1920000.0,1030000.0,800000.0,,90000.0,2003-10-28 00:00:00,N/A
63,Star Wars Rogue Leader: Rogue Squadron II,,GC,LucasArts,Factor 5,,9.2,,,1900000.0,1030000.0,750000.0,30000.0,90000.0,2001-11-09 00:00:00,N/A
64,The Long Dark,,PC,Hinterland Studio Inc.,Hinterland Studio Inc.,,,,1880000.0,,,,,,2017-08-01 00:00:00,2018-08-07 00:00:00
65,"Hey You, Pikachu!",,N64,Nintendo,Ambrella,,,,1830000.0,,,,,,2000-11-05 00:00:00,N/A
66,The Sims: Hot Date,,PC,Electronic Arts,Maxis,,,,,1820000.0,1810000.0,0.0,,,2001-11-21 00:00:00,N/A
67,DDRMAX2: Dance Dance Revolution,,PS2,Konami,Konami Computer Entertainment Tokyo,,,,,1810000.0,1050000.0,590000.0,,180000.0,2003-09-23 00:00:00,N/A
68,Ace Combat 5: The Unsung War,,PS2,Namco,Namco,,,,1800000.0,,,,,,2004-10-25 00:00:00,N/A
69,The Urbz: Sims in the City,,PS2,Electronic Arts,Maxis,,,,,1760000.0,520000.0,950000.0,,290000.0,2004-11-09 00:00:00,N/A
70,Star Wars: Starfighter,,PS2,LucasArts,LucasArts,,,,,1760000.0,610000.0,870000.0,20000.0,260000.0,2001-02-19 00:00:00,N/A
71,Dance Dance Revolution X,,PS2,Konami,Konami Computer Entertainment Tokyo,,,,,1750000.0,850000.0,660000.0,10000.0,220000.0,2008-09-12 00:00:00,N/A
72,Imagine: Teacher,,DS,Ubisoft,Magic Pockets,,,,,1710000.0,700000.0,830000.0,,190000.0,2008-08-12 00:00:00,N/A
73,Game Dev Tycoon,,PC,Greenheart Games,Greenheart Games,,,,1700000.0,,,,,,2013-03-15 00:00:00,2019-02-02 00:00:00
74,Cooking Mama 3: Shop & Chop,,DS,505 Games,Cooking Mama Ltd.,,,,,1690000.0,790000.0,660000.0,80000.0,170000.0,2009-10-20 00:00:00,N/A
75,Tomodachi Collection: New Life,,3DS,Nintendo,Nintendo,,,,,1690000.0,,,1690000.0,,2013-04-13 00:00:00,2018-01-06 00:00:00
76,The Sims 3: Late Night Expansion Pack,,PC,Electronic Arts,The Sims Studio,,7.5,,,1690000.0,590000.0,880000.0,,220000.0,2010-10-26 00:00:00,N/A
77,The Sims: Superstar,,PC,Electronic Arts,Maxis,,,,,1680000.0,1670000.0,0.0,,,2003-05-12 00:00:00,N/A
78,MySims,,Wii,Electronic Arts,EA Redwood Shores,,7.1,,,1650000.0,900000.0,540000.0,40000.0,170000.0,2007-09-18 00:00:00,N/A
79,Kinectimals,,X360,Microsoft Game Studios,Frontier Studio,7.2,7.5,,,1620000.0,1020000.0,460000.0,0.0,140000.0,2010-11-04 00:00:00,N/A
80,Dance Dance Revolution: Hottest Party 2,,Wii,Konami,Bemani,,,,,1580000.0,940000.0,480000.0,10000.0,150000.0,2008-09-12 00:00:00,N/A
81,MySims Kingdom,,DS,Electronic Arts,EA Redwood Shores,,,,,1560000.0,800000.0,590000.0,10000.0,160000.0,2008-10-28 00:00:00,N/A
82,MySims Kingdom,,Wii,Electronic Arts,EA Redwood Shores,,,,,1520000.0,700000.0,640000.0,10000.0,160000.0,2008-10-28 00:00:00,N/A
83,Tamagotchi Connection: Corner Shop,,DS,Bandai,NanaOn-Sha,,,,1480000.0,,,,,,2006-01-31 00:00:00,N/A
84,Imagine: Master Chef,,DS,Ubisoft,MTO,,,,,1470000.0,390000.0,910000.0,,170000.0,2007-10-23 00:00:00,N/A
85,The Sims 3,,Wii,Electronic Arts,The Sims Studio,,,,,1460000.0,610000.0,700000.0,,150000.0,2010-11-15 00:00:00,N/A
86,Game de Hakken!! Tamagotchi 2,,GB,Bandai,Tom Create,,,,,1450000.0,,,1440000.0,10000.0,1997-10-17 00:00:00,N/A
87,Tamagotchi,,GB,Bandai,Tom Create,,,,,1450000.0,,,1440000.0,10000.0,1997-06-26 00:00:00,N/A
88,Style Savvy: Trendsetters,,3DS,Nintendo,syn Sophia,,,,1430000.0,,,,,,2012-10-22 00:00:00,2018-01-07 00:00:00
89,Style Savvy: Fashion Forward,,3DS,Nintendo,syn Sophia,,6.5,,1410000.0,,,,,,2016-08-19 00:00:00,2018-01-07 00:00:00
90,The Sims 4,,PS4,Electronic Arts,Maxis,,,,,1390000.0,440000.0,720000.0,10000.0,220000.0,2017-11-17 00:00:00,2017-12-29 00:00:00
91,Ace Combat 6: Fires of Liberation,,X360,Namco Bandai,Namco Bandai Games,,8.1,,1390000.0,,,,,,2007-10-23 00:00:00,N/A
92,The Sims 2,,PSP,Electronic Arts,Maxis,,6.2,,,1380000.0,490000.0,560000.0,,330000.0,2005-12-07 00:00:00,N/A
93,Dance Dance Revolution (Japan),,PS,Konami,Konami Computer Entertainment Tokyo,,,,,1350000.0,,,1260000.0,90000.0,1999-04-10 00:00:00,N/A
94,The Sims: Bustin' Out,,GBA,Electronic Arts,Griptonite Games,,,,,1330000.0,930000.0,350000.0,,60000.0,2003-12-02 00:00:00,N/A
95,Satisfactory,,PC,Coffee Stain Studios,Coffee Stain Studios,,,,1330000.0,,,,,,2019-03-18 00:00:00,2019-06-07 00:00:00
96,Petz Wild Animals: Dolphinz,,DS,Ubisoft,Magic Pockets,,,,,1320000.0,710000.0,480000.0,,130000.0,2007-10-16 00:00:00,N/A
97,Imagine: Wedding Designer,,DS,Ubisoft,Virtual Toys / Lexis Numerique,,,,,1280000.0,550000.0,590000.0,,140000.0,2008-11-04 00:00:00,2018-09-17 00:00:00
98,The Sims 2: Nightlife,,PC,Electronic Arts,Maxis,,7.5,,,1270000.0,1220000.0,50000.0,,,2005-09-13 00:00:00,N/A
99,SimCity 2000,,PS,Maxis,Maxis,,,,,1220000.0,680000.0,460000.0,,80000.0,1996-07-09 00:00:00,N/A
100,Slime Rancher,,PC,Monomi Park,Monomi Park,,,,1220000.0,,,,,,2017-08-01 00:00:00,2018-08-07 00:00:00
101,The Sims 2: Castaway,,Wii,Electronic Arts,Maxis,,,,,1210000.0,440000.0,630000.0,,140000.0,2007-10-23 00:00:00,N/A
102,Hand Simulator,,PC,Unknown,HFM Games,,,,1200000.0,,,,,,N/A,2019-02-03 00:00:00
103,Nuclear Strike,,PS,Electronic Arts,Electronic Arts,,,,,1190000.0,660000.0,450000.0,,80000.0,1997-08-31 00:00:00,N/A
104,Soviet Strike,,PS,Electronic Arts,EA Tiburon,,,,,1170000.0,650000.0,440000.0,,80000.0,1996-10-31 00:00:00,N/A
105,Ace Combat 3: Electrosphere,,PS,Namco,Namco,,7.6,,1160000.0,,,,,,2000-03-02 00:00:00,N/A
106,Worldwide Soccer Manager 2009,,PC,Sega,Sports Interactive,,,,,1150000.0,,1150000.0,,10000.0,2008-11-18 00:00:00,N/A
107,Dance Dance Revolution Extreme 2,,PS2,Konami,Konami Computer Entertainment Hawaii,,,,,1140000.0,950000.0,40000.0,,160000.0,2005-09-27 00:00:00,N/A
108,Pilotwings,,SNES,Nintendo,Nintendo EAD,,,,1140000.0,,,,,,1991-08-13 00:00:00,N/A
109,Mobile Suit Gundam: Federation vs. Zeon,,PS2,Bandai,Bandai,,,,,1140000.0,120000.0,100000.0,880000.0,30000.0,2002-09-09 00:00:00,N/A
110,MechAssault,,XB,Microsoft Game Studios,Day 1 Studios,,,,,1130000.0,1010000.0,100000.0,,30000.0,2002-11-11 00:00:00,N/A
111,Pilotwings 64,,N64,Nintendo,Paradigm Entertainment,,,,1120000.0,,,,,,1996-09-29 00:00:00,N/A
112,Petz Dogz 2,,DS,Ubisoft,Yuke's Media Creations,,,,,1100000.0,460000.0,520000.0,,120000.0,2007-11-14 00:00:00,N/A
113,Ace Combat 2,,PS,Namco,Namco,,8.5,,1090000.0,,,,,,1997-07-31 00:00:00,N/A
114,BeatMania,,PS,Konami,Konami,,,,,1090000.0,,,1070000.0,20000.0,1998-10-01 00:00:00,N/A
115,Tamagotchi Connection: Corner Shop 2,,DS,Namco Bandai,NanaOn-Sha,,,,1090000.0,,,,,,2006-11-14 00:00:00,N/A
116,Imagine: Babysitters,,DS,Ubisoft,Visual Impact,,,,,1090000.0,630000.0,360000.0,,100000.0,2008-10-07 00:00:00,N/A
117,Imagine: Fashion Designer New York,,DS,Ubisoft,Virtual Toys / Lexis Numerique,,,,,1070000.0,650000.0,320000.0,,100000.0,2008-10-13 00:00:00,2018-09-17 00:00:00
118,Spore Creatures,,DS,Electronic Arts,Foundation 9,,7.2,,,1070000.0,660000.0,300000.0,0.0,100000.0,2008-09-07 00:00:00,N/A
119,Imagine: Animal Doctor,,DS,Ubisoft,Virtual Toys / Lexis Numerique,,,,,1050000.0,450000.0,480000.0,,110000.0,2007-10-23 00:00:00,2018-09-17 00:00:00
120,Dance Dance Revolution SuperNOVA,,PS2,Konami,Konami Computer Entertainment Tokyo,,,,,1040000.0,870000.0,30000.0,,140000.0,2006-09-26 00:00:00,N/A
121,Monster Rancher,,PS,Tecmo,Tecmo,,,,1040000.0,,,,,,1997-11-30 00:00:00,N/A
122,ZhuZhu Pets,,DS,Activision,Black Lantern Studios,,,,,1040000.0,680000.0,270000.0,,90000.0,2010-03-23 00:00:00,N/A
123,Petz: Catz 2,,DS,Ubisoft,Yuke's Media Creations,,,,,1020000.0,510000.0,400000.0,,110000.0,2007-11-14 00:00:00,N/A
124,EyePet,,PS3,Sony Computer Entertainment,SCEE London Studio,,6.9,,,1010000.0,370000.0,520000.0,40000.0,90000.0,2010-09-17 00:00:00,N/A
125,1503 A.D.: The New World,,PC,Electronic Arts,Sunflower Studios,,,,1000000.0,,,,,,2003-03-23 00:00:00,N/A
126,1701 A.D.,,PC,Aspyr,Related Designs,,7.7,,1000000.0,,,,,,2006-11-06 00:00:00,N/A
127,Densha De Go!,,PS,Taito,Taito Corporation,,,,1000000.0,,,,,,1997-12-18 00:00:00,N/A
128,Monster Rancher 2,,PS,Tecmo,Tecmo,,,,1000000.0,,,,,,1999-01-01 00:00:00,N/A
129,My Time At Portia,,PC,Team17 Digital Ltd,Pathea Games,,,,1000000.0,,,,,,2019-01-15 00:00:00,2019-04-15 00:00:00
130,Untitled Goose Game,,Series,Panic,House House,,,,1000000.0,,,,,,2009-09-20 00:00:00,2020-03-03 00:00:00
131,Viva Pinata,,X360,Microsoft Game Studios,Rare Ltd.,8.2,8.4,,1000000.0,,,,,,2006-11-09 00:00:00,N/A
132,Littlest Pet Shop: Winter,,DS,Electronic Arts,EA Salt Lake,,,,,980000.0,580000.0,310000.0,,100000.0,2008-10-14 00:00:00,N/A
133,Dance Dance Revolution 2nd ReMIX,,PS,Konami,KCET,,,,,960000.0,,,900000.0,60000.0,1999-08-26 00:00:00,N/A
134,PilotWings Resort,,3DS,Nintendo,Monster Games,,6.9,,,960000.0,400000.0,360000.0,130000.0,70000.0,2011-03-27 00:00:00,N/A
135,Football Manager 2018,,PC,Sega,Sports Interactive,,,,960000.0,,,,,,2017-11-10 00:00:00,2018-05-31 00:00:00
136,Harvest Moon 3D: A New Beginning,,3DS,Natsume,Marvelous,,8.2,,,950000.0,410000.0,180000.0,310000.0,60000.0,2012-11-06 00:00:00,2018-01-07 00:00:00
137,Disney Magic Castle: My Happy Life,,3DS,Nintendo,High Horse Entertainment,,7.9,,,940000.0,170000.0,200000.0,530000.0,30000.0,2014-04-11 00:00:00,2018-01-07 00:00:00
138,The Sims 2,,DS,Electronic Arts,Maxis,,,,,940000.0,810000.0,50000.0,,70000.0,2005-10-24 00:00:00,N/A
139,Build-A-Bear Workshop,,DS,Game Factory,Neko Entertainment,,,,,930000.0,850000.0,10000.0,,70000.0,2007-11-05 00:00:00,N/A
140,Top Gun: Combat Zones,,PS2,Titus,Digital Integration,,,,,920000.0,450000.0,350000.0,,120000.0,2001-10-21 00:00:00,N/A
141,Farming Simulator 2015,,PC,Focus Home Interactive,Giants Software,,,,920000.0,,,,,,2014-09-30 00:00:00,2018-04-11 00:00:00
142,Super Momotarou Dentetsu III,,SNES,Hudson Soft,Hudson Soft,,,,,910000.0,,,910000.0,0.0,1994-12-09 00:00:00,N/A
143,Crimson Skies: High Road to Revenge,,XB,Microsoft Game Studios,FASA Studio,,,,,870000.0,650000.0,190000.0,,30000.0,2003-10-21 00:00:00,2018-09-25 00:00:00
144,Cooking Mama: World Kitchen,,Wii,Majesco,Cooking Mama Limited,,,,,870000.0,510000.0,270000.0,10000.0,80000.0,2008-11-18 00:00:00,N/A
145,Endless Ocean: Blue World,,Wii,Nintendo,Arika,,7.6,,,870000.0,460000.0,220000.0,120000.0,60000.0,2010-02-22 00:00:00,N/A
146,Farming Simulator 17,,PS4,Focus Home Interactive,Giants Software,,,,,850000.0,190000.0,520000.0,10000.0,130000.0,2016-10-25 00:00:00,2018-04-06 00:00:00
147,Petz Dogz Fashion,,DS,Ubisoft,Ubisoft,,,,,840000.0,460000.0,300000.0,,90000.0,2008-06-17 00:00:00,N/A
148,Blazing Angels: Squadrons of WWII,,Wii,Ubisoft,Ubisoft Romania,,4.7,,,840000.0,740000.0,40000.0,,60000.0,2007-03-20 00:00:00,N/A
149,Harvest Moon: Tree of Tranquility,,Wii,Natsume,Runtime,,,,,820000.0,670000.0,30000.0,60000.0,50000.0,2008-09-30 00:00:00,N/A
150,Imagine: Rock Star,,DS,Ubisoft,Gevo Entertainment,,,,,810000.0,400000.0,330000.0,,90000.0,2008-06-17 00:00:00,N/A
151,Football Manager 2015,,PC,Sega,Sports Interactive,,,,810000.0,,,,,,2014-11-07 00:00:00,2018-05-29 00:00:00
152,Poly Bridge,,PC,Unknown,Dry Cactus Limited,,,,810000.0,,,,,,N/A,2019-02-07 00:00:00
153,The Sims 2,,PS2,Electronic Arts,Maxis,,,,,810000.0,670000.0,30000.0,,110000.0,2005-10-24 00:00:00,N/A
154,BeamNG.drive,,PC,Unknown,BeamNG,,,,800000.0,,,,,,N/A,2019-02-07 00:00:00
155,Star Wars Rogue Squadron III: Rebel Strike,,GC,LucasArts,Factor 5,,8.3,,,800000.0,620000.0,160000.0,,20000.0,2003-10-15 00:00:00,N/A
156,The Sims 2: Pets,,PSP,Electronic Arts,Maxis,,5.8,,,800000.0,190000.0,390000.0,,220000.0,2006-12-14 00:00:00,N/A
157,Farming Simulator 17,,PC,Focus Home Interactive,Giants Software,,,,800000.0,,,,,,2016-10-25 00:00:00,2018-04-06 00:00:00
158,The Sims 2: Castaway,,PSP,Electronic Arts,Maxis,,,,,790000.0,80000.0,460000.0,,250000.0,2007-10-22 00:00:00,N/A
159,Momotarou Dentetsu 7,,PS,Hudson Entertainment,Hudson Soft,,,,,790000.0,,,740000.0,50000.0,1997-12-23 00:00:00,N/A
160,Ace Combat Zero: The Belkan War,,PS2,Namco,Namco,,7.5,,790000.0,,,,,,2006-04-25 00:00:00,N/A
161,Dance Dance Revolution SuperNOVA 2,,PS2,Konami,Konami Computer Entertainment Tokyo,,,,,790000.0,640000.0,30000.0,20000.0,100000.0,2007-09-25 00:00:00,N/A
162,Armored Core 2,,PS2,Agetec,From Software,,,,,790000.0,280000.0,220000.0,230000.0,70000.0,2000-10-24 00:00:00,N/A
163,The Sims 3,,3DS,Electronic Arts,The Sims Studio,,5.6,,,770000.0,300000.0,380000.0,30000.0,70000.0,2011-03-27 00:00:00,N/A
164,My Baby Girl,,DS,SouthPeak Interactive,Dancing Dots,,,,,760000.0,610000.0,90000.0,,60000.0,2008-11-04 00:00:00,N/A
165,Universe Sandbox,,PC,Unknown,Dan Dixon,,,,750000.0,,,,,,2011-04-29 00:00:00,N/A
166,Zone of the Enders,,PS2,Konami,Konami Computer Entertainment Japan,,7.5,,,750000.0,300000.0,240000.0,130000.0,80000.0,2001-03-26 00:00:00,N/A
167,Harvest Moon: Animal Parade,,Wii,Natsume,Marvelous Interactive,,,,,740000.0,580000.0,80000.0,20000.0,50000.0,2009-11-10 00:00:00,N/A
168,The Sims 4,,XOne,Electronic Arts,Maxis,,,,,730000.0,420000.0,240000.0,,70000.0,2017-11-17 00:00:00,2017-12-29 00:00:00
169,Harvest Moon DS: Island of Happiness,,DS,Natsume,Marvelous Interactive,,,,,720000.0,430000.0,10000.0,250000.0,40000.0,2008-08-26 00:00:00,N/A
170,Imagine: Interior Designer,,DS,Ubisoft,Little Worlds Studio / Anuman Interactive,,,,,720000.0,340000.0,310000.0,,80000.0,2008-11-04 00:00:00,N/A
171,Mobile Suit Gundam: Encounters in Space,,PS2,Bandai,Bandai,,,,,720000.0,50000.0,40000.0,610000.0,10000.0,2003-12-05 00:00:00,N/A
172,The Sims 2: Castaway,,DS,Electronic Arts,Maxis,,,,,720000.0,620000.0,40000.0,,50000.0,2007-10-22 00:00:00,N/A
173,Youtubers Life,,PC,Unknown,U-PLAY Studios,,,,710000.0,,,,,,N/A,2019-02-07 00:00:00
174,Mobile Suit Gundam: Journey to Jaburo,,PS2,Bandai,Bandai,,,,,700000.0,160000.0,130000.0,360000.0,40000.0,2001-08-06 00:00:00,N/A
175,The Sims: Medieval,,PC,Electronic Arts,The Sims Studio,,7.2,,,700000.0,290000.0,320000.0,,90000.0,2011-03-22 00:00:00,N/A
176,World of Zoo,,DS,THQ,Blue Fang Games,,,,,690000.0,430000.0,200000.0,,70000.0,2009-10-26 00:00:00,N/A
177,The Sims 2: Apartment Pets,,DS,Electronic Arts,The Sims Studio,,,,,690000.0,310000.0,300000.0,,70000.0,2008-08-26 00:00:00,2018-04-20 00:00:00
178,IL-2 Sturmovik: Birds of Prey,,PS3,505 Games,Gaijin Entertainment,,8.0,,,690000.0,340000.0,250000.0,,100000.0,2009-09-08 00:00:00,N/A
179,Lalaloopsy,,DS,Activision,Activision,,,,,680000.0,510000.0,100000.0,,70000.0,2011-11-06 00:00:00,N/A
180,Armored Core 3,,PS2,Agetec,From Software,,,,,670000.0,220000.0,170000.0,230000.0,60000.0,2002-09-05 00:00:00,N/A
181,The Sims 3,,DS,Electronic Arts,The Sims Studio,,7.5,,,670000.0,380000.0,230000.0,,60000.0,2010-10-26 00:00:00,N/A
182,Blazing Angels: Squadrons of WWII,,PS3,Ubisoft,Ubisoft Romania,,6.8,,,670000.0,350000.0,220000.0,,100000.0,2006-12-12 00:00:00,N/A
183,The Sims 3: High-End Loft Stuff,,PC,Electronic Arts,EA Redwood Shores,,,,,660000.0,10000.0,540000.0,,110000.0,2010-02-02 00:00:00,N/A
