Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
551,Assassin's Creed II: Discovery,,DS,Ubisoft,Griptonite Games,,7.3,,,280000.0,150000.0,110000.0,,30000.0,2009-11-17 00:00:00,N/A
552,Haven: Call of the King,,PS2,Midway Games,Traveller's Tales,,,,,280000.0,140000.0,110000.0,,40000.0,2002-11-17 00:00:00,N/A
553,Ben 10 Ultimate Alien: Cosmic Destruction,,Wii,D3 Publisher,Papaya Studios,,,,,280000.0,170000.0,90000.0,,20000.0,2010-10-05 00:00:00,N/A
554,Mega Man: Dr. Wily's Revenge,,GB,Capcom,Capcom,,,,,280000.0,,,280000.0,,1991-12-01 00:00:00,N/A
555,Mega Man II,,GB,Capcom,Capcom,,,,,280000.0,,,280000.0,,1992-01-29 00:00:00,N/A
556,Rocket Power: Beach Bandits,,GBA,THQ,Helixe,,,,,280000.0,200000.0,70000.0,,10000.0,2002-10-19 00:00:00,N/A
557,Pitfall: The Mayan Adventure,,GBA,Majesco,Pipe Dream Interactive,,,,,280000.0,200000.0,70000.0,,10000.0,2001-06-10 00:00:00,N/A
558,Skylanders Imaginators,,PS3,Activision,Toys for Bob,,,,,280000.0,80000.0,160000.0,,40000.0,2016-10-16 00:00:00,2018-03-30 00:00:00
559,Mega Man ZX,,DS,Capcom,Inti Creates,,8.1,,,280000.0,160000.0,0.0,100000.0,20000.0,2006-09-12 00:00:00,N/A
560,Little Nightmares,,PC,Namco Bandai Games,Tarsier Studios,,8.6,,280000.0,,,,,,2017-04-28 00:00:00,2019-02-20 00:00:00
561,Tom and Jerry Tales,,DS,Warner Bros. Interactive,Sensory Sweep,,,,,280000.0,200000.0,60000.0,,20000.0,2006-11-07 00:00:00,N/A
562,Mega Man 7,,SNES,Capcom,Capcom,,,,,280000.0,30000.0,10000.0,230000.0,10000.0,1995-03-23 00:00:00,N/A
563,Patapon 3,,PSP,Sony Computer Entertainment,Pyramid/JAPAN Studio,,7.4,,,280000.0,50000.0,40000.0,170000.0,20000.0,2011-04-12 00:00:00,N/A
564,Pid,,PC,Unknown,Might and Delight,,,,280000.0,,,,,,N/A,2019-02-16 00:00:00
565,Madagascar,,XB,Activision,Toys for Bob,,6.8,,,280000.0,210000.0,60000.0,,10000.0,2005-05-24 00:00:00,N/A
566,Ice Age: Dawn of the Dinosaurs,,Wii,Activision,Eurocom Entertainment Software,6.9,7.2,,,280000.0,110000.0,140000.0,,30000.0,2009-06-30 00:00:00,N/A
567,Castlevania: Aria of Sorrow,,GBA,Konami,KCET,,8.8,,,280000.0,200000.0,70000.0,,0.0,2003-05-06 00:00:00,N/A
568,Donkey Kong GB: Dinky Kong & Dixie Kong,,GB,Nintendo,Rare Ltd.,,,,,280000.0,,,280000.0,0.0,2000-01-28 00:00:00,N/A
569,Over the Hedge,,DS,Activision,Vicarious Visions,,7.1,,,280000.0,240000.0,10000.0,,20000.0,2006-05-05 00:00:00,N/A
570,Cat Goes Platform,,PC,Unknown,VOiD Games,,,,270000.0,,,,,,N/A,2019-02-17 00:00:00
571,Over the Hedge,,GBA,Activision,Vicarious Visions,,,,,270000.0,190000.0,70000.0,,0.0,2006-05-05 00:00:00,N/A
572,Disney's Chicken Little,,GC,Buena Vista,Avalanche Software,,7.0,,,270000.0,210000.0,50000.0,,10000.0,2005-10-20 00:00:00,N/A
573,Ty the Tasmanian Tiger,,GC,Electronic Arts,Krome Studios,,7.1,,,270000.0,210000.0,50000.0,,10000.0,2002-09-10 00:00:00,N/A
574,Skylanders SWAP Force,,3DS,Activision,n-Space,,7.7,,,270000.0,120000.0,130000.0,,20000.0,2013-10-13 00:00:00,2018-01-16 00:00:00
575,Despicable Me: The Game,,Wii,D3 Publisher,Monkey Bar Games,,,,,270000.0,160000.0,80000.0,,20000.0,2010-07-06 00:00:00,N/A
576,Skylanders Imaginators,,XOne,Activision,Toys for Bob,,,,,270000.0,190000.0,50000.0,,30000.0,2016-10-16 00:00:00,2018-03-26 00:00:00
577,Puppeteer,,PS3,Sony Computer Entertainment America,SCE Japan Studio,,,,,270000.0,110000.0,90000.0,20000.0,40000.0,2013-09-10 00:00:00,2018-09-16 00:00:00
578,Ratatouille,,X360,THQ,Heavy Iron Studios,,5.3,,,270000.0,230000.0,20000.0,,20000.0,2007-06-26 00:00:00,N/A
579,Mega Man Legacy Collection,,XOne,Capcom,Digital Eclipse Software,,,,270000.0,,,,,,2015-08-25 00:00:00,2018-05-29 00:00:00
580,Tomba!,,PS,Sony Computer Entertainment,Whoopee Camp,,8.6,,,260000.0,150000.0,100000.0,,20000.0,1998-06-30 00:00:00,N/A
581,Hey Arnold! The Movie,,GBA,THQ,Altron,,5.5,,,260000.0,190000.0,70000.0,,0.0,2002-05-29 00:00:00,N/A
582,Mega Man Legacy Collection,,3DS,Capcom,Digital Eclipse Software,,,,,260000.0,180000.0,,60000.0,20000.0,2016-02-23 00:00:00,2018-05-29 00:00:00
583,Rayman DS,,DS,Ubisoft,Ubisoft Montreal,,5.4,,,260000.0,210000.0,30000.0,,20000.0,2005-03-24 00:00:00,N/A
584,Lemony Snicket's A Series of Unfortunate Events,,GC,Activision,Adrenium Games,,,,,260000.0,200000.0,50000.0,,10000.0,2004-11-10 00:00:00,N/A
585,Bionicle: Matoran Adventures,,GBA,Electronic Arts,Argonaut Games,,,,,260000.0,180000.0,70000.0,,0.0,2002-10-29 00:00:00,N/A
586,DuckTales: Remastered,,PC,Capcom,WayForward,,,,260000.0,,,,,,2013-08-13 00:00:00,2019-02-17 00:00:00
587,Castlevania: Harmony of Dissonance,,GBA,Konami,Konami Computer Entertainment Tokyo,,8.6,,,260000.0,160000.0,60000.0,40000.0,0.0,2002-09-16 00:00:00,N/A
588,Monsters vs. Aliens,,Wii,Activision,Beenox,,,,,260000.0,140000.0,90000.0,,30000.0,2009-03-24 00:00:00,N/A
589,Ice Age 2: The Meltdown,,GBA,Sierra Entertainment,Amaze Entertainment,,5.0,,,250000.0,180000.0,70000.0,,0.0,2006-03-14 00:00:00,N/A
590,Sonic Boom: Fire & Ice,,3DS,Sega,Sanzaru Games,,6.9,,,250000.0,140000.0,80000.0,20000.0,20000.0,2016-09-27 00:00:00,2018-05-30 00:00:00
591,Spy Kids Challenger,,GBA,Disney Interactive Studios,Game Titan,,,,,250000.0,180000.0,70000.0,,0.0,2002-08-21 00:00:00,N/A
592,Mega Man Legacy Collection 1+2,,NS,Capcom,Digital Eclipse Software,,8.5,,,250000.0,200000.0,,30000.0,20000.0,2018-05-22 00:00:00,2018-07-04 00:00:00
593,Owlboy,,PC,D-Pad Studio,D-Pad Studios,,,,250000.0,,,,,,2016-11-01 00:00:00,2019-02-16 00:00:00
594,Billy Hatcher and the Giant Egg,,GC,Sega,Sonic Team,,7.3,,,250000.0,190000.0,50000.0,,10000.0,2003-09-23 00:00:00,N/A
595,Scooby-Doo! Unmasked,,PS2,THQ,Artificial Mind and Movement,,,,,250000.0,120000.0,100000.0,,30000.0,2005-09-12 00:00:00,N/A
596,Dood's Big Adventure,,Wii,THQ,THQ Digital Phoenix,,,,,250000.0,220000.0,10000.0,,20000.0,2010-11-14 00:00:00,N/A
597,"Ed, Edd n Eddy: The Mis-Edventures",,GC,Midway Games,A2M,,4.6,,,250000.0,190000.0,50000.0,,10000.0,2005-11-03 00:00:00,N/A
598,Teenage Mutant Ninja Turtles: Danger of the Ooze,,PS3,Activision,WayForward Technologies,,,,,250000.0,110000.0,90000.0,,40000.0,2014-10-28 00:00:00,2018-04-14 00:00:00
599,Ben 10 Ultimate Alien: Cosmic Destruction,,PS3,D3 Publisher,Papaya Studios,,,,,250000.0,120000.0,90000.0,,40000.0,2010-10-05 00:00:00,N/A
600,Momodora: Reverie Under the Moonlight,,PC,AGM Playism,Bombservice,,,,250000.0,,,,,,2016-03-04 00:00:00,2018-01-05 00:00:00
601,Jumping Flash! 2,,PS,Sony Computer Entertainment,Exact,,,,,250000.0,50000.0,30000.0,150000.0,20000.0,1996-08-31 00:00:00,N/A
602,Capsized,,PC,Unknown,Alientrap Games Inc,,7.9,,250000.0,,,,,,2011-04-29 00:00:00,N/A
603,Reset 1-1,,PC,New Reality Games,Panda Indie Studio,,,,240000.0,,,,,,2016-08-30 00:00:00,2019-02-11 00:00:00
604,Tearaway Unfolded,,PS4,Sony Computer Entertainment,Media Molecule,,,,,240000.0,70000.0,130000.0,,40000.0,2015-09-08 00:00:00,2018-11-27 00:00:00
605,Vexx,,PS2,Acclaim Entertainment,Acclaim Studios Austin,,5.9,,,240000.0,120000.0,90000.0,,30000.0,2003-02-11 00:00:00,N/A
606,DK: King of Swing,,GBA,Nintendo,Paon Corporation,,7.1,,,240000.0,170000.0,60000.0,,0.0,2005-09-19 00:00:00,N/A
607,Ben 10 Ultimate Alien: Cosmic Destruction,,PSP,D3 Publisher,Papaya Studios,,,,,240000.0,100000.0,90000.0,,50000.0,2010-10-05 00:00:00,N/A
608,Sonic CD,,PC,Sega,Sonic Team,,,,240000.0,,,,,,1995-08-31 00:00:00,N/A
609,Densetsu no Stafi 3,,GBA,Nintendo,TOSE,,,,,240000.0,,,230000.0,10000.0,2004-08-05 00:00:00,N/A
610,Disney Epic Mickey 2: The Power of Two,,WiiU,Disney Interactive Studios,Junction Point Studios,,5.9,,,240000.0,130000.0,80000.0,10000.0,20000.0,2012-11-18 00:00:00,2018-01-01 00:00:00
611,Wallace & Gromit in Project Zoo,,PS2,BAM! Entertainment,Frontier Developments,,,,,230000.0,110000.0,90000.0,,30000.0,2003-10-07 00:00:00,N/A
612,ZRoll,,PC,Unknown,KxONE,,,,230000.0,,,,,,N/A,2019-02-20 00:00:00
613,Rocket Power: Beach Bandits,,GC,THQ,Evolution Games,,,,,230000.0,180000.0,50000.0,,10000.0,2002-09-24 00:00:00,N/A
614,Dreaming Sarah,,PC,Unknown,Asteristic Game Studio,,,,230000.0,,,,,,N/A,2019-02-20 00:00:00
615,Mega Man & Bass,,GBA,Capcom,Capcom,,,,,230000.0,160000.0,60000.0,,0.0,2003-03-10 00:00:00,N/A
616,Shinobi,,3DS,Sega,Griptonite Games,,7.0,,,230000.0,140000.0,70000.0,,20000.0,2011-11-15 00:00:00,N/A
617,Jersey Devil,,PS,Sony Computer Entertainment,Behaviour Interactive Inc.,,,,,230000.0,130000.0,90000.0,,10000.0,1998-05-31 00:00:00,N/A
618,Skylanders Imaginators,,NS,Activision,Toys for Bob,,6.9,,,230000.0,100000.0,100000.0,,20000.0,2017-03-03 00:00:00,2018-03-26 00:00:00
619,Ben 10 Ultimate Alien: Cosmic Destruction,,PS2,D3 Publisher,Papaya Studios,,,,,220000.0,130000.0,60000.0,,40000.0,2010-10-05 00:00:00,N/A
620,EeOneGuy Adventure,,PC,Unknown,Akakiy Petrushkin,,,,220000.0,,,,,,N/A,2019-02-22 00:00:00
621,Super Adventure Island,,SNES,Hudson Soft,Produce!,,,,,220000.0,,,220000.0,0.0,1992-04-01 00:00:00,N/A
622,Mega Man Zero 3,,GBA,Capcom,Inti Creates,,,,,220000.0,160000.0,60000.0,,0.0,2004-10-05 00:00:00,N/A
623,Naruto: Ninja Council,,GBA,D3 Publisher,Aspect,,,,,220000.0,160000.0,60000.0,,0.0,2006-03-07 00:00:00,N/A
624,Yoshi Touch & Go (JP sales),,DS,Nintendo,Nintendo EAD,,,,,220000.0,,,220000.0,,2005-03-14 00:00:00,N/A
625,Samurai Jack: The Amulet of Time,,GBA,BAM! Entertainment,Virtucraft,,,,,220000.0,160000.0,60000.0,,0.0,2003-03-30 00:00:00,N/A
626,Super Lucky's Tale,,XOne,Microsoft Studios,Playful Corp.,,6.5,,,220000.0,130000.0,70000.0,,20000.0,2017-11-07 00:00:00,2018-01-18 00:00:00
627,They Bleed Pixels,,PC,Unknown,Spooky Squid Games Inc.,,,,220000.0,,,,,,N/A,2019-02-23 00:00:00
628,Pandemonium!,,PS,Crystal Dynamics,Toys for Bob,,,,,210000.0,120000.0,80000.0,,10000.0,1996-10-31 00:00:00,N/A
629,TowerFall Ascension,,PC,Matt Makes Games Inc.,Matt Thorson,,9.0,,210000.0,,,,,,2014-03-11 00:00:00,2018-01-21 00:00:00
630,Rochard,,PC,Unknown,Recoil Games,,,,210000.0,,,,,,N/A,2019-02-23 00:00:00
631,Pac-Man World 3,,PS2,Namco,Blitz Games,,,,,210000.0,100000.0,80000.0,,30000.0,2005-11-15 00:00:00,N/A
632,de Blob 2,,PS3,THQ,Blue Tongue,,7.5,,,210000.0,110000.0,70000.0,,30000.0,2011-02-22 00:00:00,N/A
633,A Boy and His Blob,,Wii,Majesco,WayForward Technologies,,7.9,,,210000.0,180000.0,10000.0,,20000.0,2009-10-13 00:00:00,N/A
634,Maximo vs Army of Zin,,PS2,Capcom,Capcom,,,,,210000.0,100000.0,80000.0,,30000.0,2004-01-20 00:00:00,N/A
635,The Fairly OddParents: Breakin' Da Rules,,GC,THQ,Blitz Games,,,,,210000.0,160000.0,40000.0,,10000.0,2003-11-03 00:00:00,N/A
636,The Legend of Spyro: The Eternal Night,,Wii,Sierra Entertainment,Krome Studios,,,,,210000.0,180000.0,20000.0,,20000.0,2007-10-18 00:00:00,N/A
637,The Land Before Time: Big Water Adventure,,PS,TDK Mediactive,Digital Illusions,,,,,210000.0,120000.0,80000.0,,10000.0,2002-11-27 00:00:00,N/A
638,Gex 3: Deep Cover Gecko,,N64,Crave Entertainment,Gratuitous Games,,,,,210000.0,170000.0,40000.0,,0.0,1999-08-31 00:00:00,N/A
639,Bionicle,,GC,Electronic Arts,Argonaut Games,,4.8,,,210000.0,160000.0,40000.0,,10000.0,2003-10-20 00:00:00,N/A
640,Famicom Mini: Ganbare Goemon! Karakuri Douchuu,,GBA,Konami,Konami,,,,,210000.0,,,200000.0,10000.0,2004-05-21 00:00:00,N/A
641,Shrek: Reekin' Havoc,,GBA,TDK Mediactive,TOSE Software,,,,,210000.0,150000.0,60000.0,,0.0,2003-07-30 00:00:00,N/A
642,Refunct,,PC,Unknown,Dominique Grieshofer,,,,210000.0,,,,,,N/A,2019-02-25 00:00:00
643,Oddworld: Abe's Oddysee New N' Tasty!,,PC,Oddworld Inhabitants,Just Add Water,,,,200000.0,,,,,,2015-02-25 00:00:00,N/A
644,Pitfall: The Lost Expedition,,PS2,Activision,Edge of Reality,,,,,200000.0,100000.0,80000.0,,30000.0,2004-02-18 00:00:00,N/A
645,Shrek: Forever After,,PS3,Activision,XPEC Entertainment Inc.,,,,,200000.0,160000.0,20000.0,,30000.0,2010-05-18 00:00:00,N/A
646,The Fairly Odd Parents: Shadow Showdown,,GC,THQ,Blitz Games,,,,,200000.0,160000.0,40000.0,,10000.0,2004-09-08 00:00:00,N/A
647,X2: Wolverine's Revenge,,GBA,Activision,Vicarious Visions,,7.7,,,200000.0,140000.0,50000.0,,0.0,2003-04-15 00:00:00,N/A
648,Teenage Mutant Ninja Turtles: Danger of the Ooze,,X360,Activision,WayForward Technologies,,,,,200000.0,110000.0,70000.0,,20000.0,2014-10-28 00:00:00,2018-04-14 00:00:00
649,HardCube,,PC,Unknown,LEVER Software,,,,200000.0,,,,,,N/A,2019-02-26 00:00:00
650,Ty the Tasmanian Tiger 2: Bush Rescue,,GC,Electronic Arts,Krome Studios,,7.4,,,200000.0,150000.0,40000.0,,10000.0,2004-10-12 00:00:00,N/A
651,Disney's Tarzan,,N64,Activision,Eurocom Entertainment Software,,,,,200000.0,160000.0,40000.0,,0.0,2000-02-14 00:00:00,N/A
652,Tigger's Honey Hunt,,N64,NewKidCo,Rivage Games,,7.3,,,200000.0,160000.0,40000.0,,0.0,2000-11-01 00:00:00,N/A
653,Just Hero,,PC,Unknown,Anatoliy Loginovskikh,,,,200000.0,,,,,,N/A,2019-02-27 00:00:00
654,Classic NES Series: Ice Climber,,GBA,Nintendo,Nintendo,,6.1,,,200000.0,,,200000.0,,2004-06-02 00:00:00,N/A
655,SpongeBob SquarePants: Revenge of the Flying Dutchman,,GC,THQ,Big Sky Software,,,,,200000.0,150000.0,40000.0,,10000.0,2002-12-18 00:00:00,N/A
656,Ratatouille,,GBA,THQ,Helixe,,6.8,,,200000.0,140000.0,50000.0,,0.0,2007-06-26 00:00:00,N/A
657,The Fairly Odd Parents: Enter the Cleft,,GBA,THQ,Altron,,,,,200000.0,140000.0,50000.0,,0.0,2002-11-04 00:00:00,N/A
658,Ice Age 2: The Meltdown,,GC,Vivendi Games,Eurocom Entertainment Software,,7.4,,,190000.0,150000.0,40000.0,,10000.0,2006-03-14 00:00:00,N/A
659,La-Mulana,,PC,GR3 Project,GR3 Project,,,,190000.0,,,,,,2005-05-27 00:00:00,N/A
660,Electronic Super Joy,,PC,Unknown,Michael Todd Games,,,,190000.0,,,,,,N/A,2019-02-28 00:00:00
661,The Smurfs 2,,DS,Ubisoft,Way Forward,,,,,190000.0,,180000.0,,10000.0,2013-07-23 00:00:00,2018-03-17 00:00:00
662,Closure,,PC,Glaiel Games,Glaiel Games,,,,190000.0,,,,,,2009-01-01 00:00:00,N/A
663,Shovel Knight,,PS4,Yacht Club Games,Yacht Club Games,,,,190000.0,,,,,,2015-04-21 00:00:00,2018-11-21 00:00:00
664,Ice Age: Dawn of the Dinosaurs,,PS3,Activision,Eurocom Entertainment Software,6.9,6.6,,,190000.0,130000.0,40000.0,,20000.0,2009-06-30 00:00:00,N/A
665,Hard Room,,PC,Unknown,Evgeny Shcherbakov,,,,190000.0,,,,,,N/A,2019-03-01 00:00:00
666,Death Jr.,,PSP,Konami,Backbone Entertainment,,5.9,,,190000.0,170000.0,0.0,,10000.0,2005-08-16 00:00:00,N/A
667,The Legend of Spyro: A New Beginning,,GC,Sierra Entertainment,Krome Studios,,6.5,,,190000.0,150000.0,40000.0,,10000.0,2006-10-10 00:00:00,N/A
668,Monsters vs. Aliens,,PS2,Activision,Beenox,,,,,190000.0,110000.0,0.0,,80000.0,2009-03-24 00:00:00,N/A
669,A Hat in Time,,PC,Gears for Breakfast,Gears for Breakfast,,,,190000.0,,,,,,2017-10-05 00:00:00,2018-08-01 00:00:00
670,Crash & Spyro Superpack,,GBA,Vivendi Games,VU Games,,,,,190000.0,130000.0,50000.0,,0.0,2005-12-20 00:00:00,N/A
671,Mirror's Edge Catalyst,,XOne,Electronic Arts,EA DICE,,,,,190000.0,110000.0,60000.0,,20000.0,2016-06-07 00:00:00,2018-09-04 00:00:00
672,Bubsy 3D,,PS,Accolade,Eidetic,,5.8,,,190000.0,100000.0,70000.0,,10000.0,1996-11-26 00:00:00,N/A
673,PlayStation Move Heroes,,PS3,Sony Computer Entertainment,Nihilistic Software,,4.8,,,180000.0,90000.0,60000.0,,30000.0,2011-03-22 00:00:00,N/A
674,Ty the Tasmanian Tiger,,XB,Electronic Arts,Krome Studios,,7.0,,,180000.0,140000.0,40000.0,,10000.0,2002-09-10 00:00:00,N/A
675,Klonoa: Door to Phantomile,,PS,Namco,Namco,,,,,180000.0,,,170000.0,10000.0,1998-06-01 00:00:00,N/A
676,de Blob 2,,Wii,THQ,Blue Tongue,,8.1,,,180000.0,110000.0,60000.0,,20000.0,2011-02-22 00:00:00,N/A
677,Shadow The Hedgehog,,XB,Sega,Sonic Team,,5.0,,,180000.0,130000.0,40000.0,,10000.0,2005-11-15 00:00:00,N/A
678,Ben 10 Ultimate Alien: Cosmic Destruction,,X360,D3 Publisher,Papaya Studios,,,,,180000.0,100000.0,60000.0,,20000.0,2010-10-05 00:00:00,N/A
679,Hyposphere,,PC,Unknown,Atum Software,,,,180000.0,,,,,,N/A,2019-03-06 00:00:00
680,Despicable Me: The Game,,PSP,D3 Publisher,Monkey Bar Games,,,,,180000.0,50000.0,90000.0,,40000.0,2010-07-06 00:00:00,N/A
681,Mega Man III,,GB,Capcom,Capcom,,,,,180000.0,,,180000.0,,1992-01-01 00:00:00,N/A
682,Disney's Tarzan Untamed,,GC,Ubisoft,Ubisoft Montreal,,,,,180000.0,140000.0,40000.0,,0.0,2001-11-17 00:00:00,N/A
683,Looney Tunes: Back in Action,,GBA,Electronic Arts,Warthog,,,,,180000.0,130000.0,50000.0,,0.0,2003-11-11 00:00:00,N/A
684,Gish,,PC,GarageGames,Chronic Logic,,8.2,,180000.0,,,,,,2004-09-17 00:00:00,N/A
685,PuppyStory,,PC,Unknown,Tatyana Murzina,,,,180000.0,,,,,,N/A,2019-03-09 00:00:00
686,Scooby-Doo! Unmasked,,GBA,THQ,Artificial Mind and Movement,,,,,180000.0,130000.0,50000.0,,0.0,2005-09-12 00:00:00,N/A
687,Rugrats: Royal Ransom,,GC,THQ,Avalanche Software,,,,,170000.0,130000.0,30000.0,,0.0,2002-11-27 00:00:00,N/A
688,Open Season,,GC,Ubisoft,Ubisoft Montreal,,6.4,,,170000.0,130000.0,30000.0,,0.0,2006-09-19 00:00:00,N/A
689,Apotheon,,PC,AlienTrap Games,AlienTrap Games,,,,170000.0,,,,,,2013-07-01 00:00:00,N/A
690,Ice Age: Dawn of the Dinosaurs,,PS2,Activision,Eurocom Entertainment Software,6.9,,,,170000.0,80000.0,70000.0,,20000.0,2009-06-30 00:00:00,N/A
691,Mega Man 11,,PS4,Capcom,Capcom,,,,,170000.0,90000.0,30000.0,30000.0,30000.0,2018-10-02 00:00:00,2018-06-04 00:00:00
692,Moccasin,,PC,Unknown,YarGri,,,,170000.0,,,,,,N/A,2019-03-10 00:00:00
693,Looney Tunes: Back in Action,,GC,Warner Bros. Interactive,Warthog,,,,,170000.0,130000.0,30000.0,,0.0,2003-11-24 00:00:00,N/A
694,Tak: The Great Juju Challenge,,GBA,THQ,WayForward,,,,,170000.0,120000.0,50000.0,,0.0,2005-09-19 00:00:00,N/A
695,Glover,,PS,Atari,Interactive Studios Ltd.,,,,,170000.0,90000.0,60000.0,,10000.0,1999-11-30 00:00:00,N/A
696,Monsters vs. Aliens,,X360,Activision,Beenox,,6.5,,,170000.0,120000.0,30000.0,,20000.0,2009-03-24 00:00:00,N/A
697,Sonic Mania,,PC,Sega,PagodaWest Games,,,,170000.0,,,,,,2017-08-15 00:00:00,N/A
698,Shrek Extra Large,,GC,TDK Mediactive,Digital Illusions,,3.0,,,170000.0,130000.0,30000.0,,0.0,2002-10-31 00:00:00,N/A
699,Mega Man Network Transmission,,GC,Capcom,Arika,,,,,170000.0,130000.0,30000.0,,0.0,2003-06-17 00:00:00,N/A
700,Densetsu no Stafi 4,,DS,Nintendo,TOSE,,,,,170000.0,,,170000.0,,2006-04-13 00:00:00,N/A
701,Pac-Man World 3,,DS,Namco,Blitz Games,,,,,170000.0,150000.0,0.0,,10000.0,2005-12-07 00:00:00,N/A
702,Classic NES Series: Donkey Kong,,GBA,Nintendo,Nintendo,,6.5,,,170000.0,,,170000.0,,2004-06-02 00:00:00,N/A
703,Taz Wanted,,PS2,Atari,Blitz Games,,5.5,,,160000.0,80000.0,60000.0,,20000.0,2002-09-17 00:00:00,N/A
704,Putty Squad,,PS4,System 3,System 3,,,,,160000.0,60000.0,70000.0,,30000.0,2013-11-29 00:00:00,2018-09-17 00:00:00
705,Zapper: One Wicked Cricket!,,PS2,Infogrames,Blitz Games,,5.7,,,160000.0,80000.0,60000.0,,20000.0,2002-11-03 00:00:00,N/A
706,Little Nightmares,,XOne,Namco Bandai Games,Tarsier Studios,,,,,160000.0,120000.0,30000.0,,20000.0,2017-04-28 00:00:00,2019-02-20 00:00:00
707,Dr. Muto,,PS2,Midway Games,Midway,,,,,160000.0,80000.0,60000.0,,20000.0,2002-11-19 00:00:00,N/A
708,Dewy's Adventure,,Wii,Konami,Konami,,,,,160000.0,140000.0,0.0,10000.0,10000.0,2007-09-25 00:00:00,N/A
709,Flushed Away,,GC,D3 Publisher,Monkey Bar Games,,,,,160000.0,120000.0,30000.0,,0.0,2006-10-24 00:00:00,N/A
710,Klonoa,,Wii,Namco Bandai,Paon Corporation,7.2,7.6,,,160000.0,100000.0,20000.0,30000.0,10000.0,2009-05-05 00:00:00,N/A
711,Rayman Legends,,PSV,Ubisoft,Ubisoft Montpellier,,,,,160000.0,10000.0,120000.0,,30000.0,2013-09-03 00:00:00,2019-01-02 00:00:00
712,Night Forest,,PC,Unknown,Brimo Studio,,,,160000.0,,,,,,N/A,2019-03-19 00:00:00
713,Yooka-Laylee,,PC,Team17 Software,Playtonic Games,,,,160000.0,,,,,,2018-01-01 00:00:00,2018-05-31 00:00:00
714,PixelJunk Eden,,PC,Unknown,Q-Games,,,,150000.0,,,,,,N/A,2019-03-19 00:00:00
715,Yeti Adventure,,PC,Unknown,Unknown,,,,150000.0,,,,,,N/A,2019-03-20 00:00:00
716,Blinx 2: Masters of Time & Space,,XB,Microsoft Game Studios,Artoon,,6.8,,,150000.0,120000.0,30000.0,,10000.0,2004-11-16 00:00:00,N/A
717,The Orb Chambers II,,PC,Unknown,StarSystemStudios,,,,150000.0,,,,,,N/A,2019-03-21 00:00:00
718,Tak: The Great Juju Challenge,,GC,THQ,Avalanche Software,,,,,150000.0,120000.0,30000.0,,0.0,2005-09-19 00:00:00,N/A
719,Crush3D,,3DS,Sega,Zoë Mode,,6.5,,,150000.0,100000.0,40000.0,,10000.0,2012-03-06 00:00:00,N/A
720,Cave Story+,,NS,Nicalis,Studio Pixel,,,,,150000.0,110000.0,30000.0,10000.0,10000.0,2017-06-20 00:00:00,N/A
721,Scooby-Doo! Unmasked,,GC,THQ,Artificial Mind and Movement,,,,,150000.0,120000.0,30000.0,,0.0,2005-09-12 00:00:00,N/A
722,de Blob 2,,X360,THQ,Blue Tongue,,7.8,,,150000.0,100000.0,40000.0,,10000.0,2011-02-22 00:00:00,N/A
723,Frogger's Adventures: The Rescue,,GC,Konami,Konami,,,,,150000.0,120000.0,30000.0,,0.0,2003-10-31 00:00:00,N/A
724,Disney's The Lion King: Simba's Mighty Adventure,,PS,Activision,Paradox Development,,,,,150000.0,80000.0,60000.0,,10000.0,2000-12-22 00:00:00,N/A
725,Ice Age 2: The Meltdown,,DS,Sierra Entertainment,Amaze Entertainment,,5.5,,,150000.0,130000.0,10000.0,,10000.0,2006-03-14 00:00:00,N/A
726,Running Sausage,,PC,Unknown,Unknown,,,,150000.0,,,,,,N/A,2019-03-23 00:00:00
727,Rayman Origins,,3DS,Ubisoft,Ubisoft,,,,,150000.0,60000.0,80000.0,,10000.0,2012-12-06 00:00:00,N/A
728,Super Monkey Ball Adventure,,GC,Sega,Traveller's Tales,,,,,150000.0,120000.0,30000.0,,0.0,2006-08-01 00:00:00,N/A
729,Doraemon 3: Nobi Dai no Machi SOS!,,N64,Epoch,Epoch,,,,,150000.0,,,90000.0,60000.0,2000-07-28 00:00:00,N/A
730,Where the Wild Things Are,,DS,Warner Bros. Interactive,Amaze Entertainment,,,,,150000.0,140000.0,0.0,,10000.0,2009-10-13 00:00:00,N/A
731,The Incredibles: Rise of the Underminer,,DS,THQ,Helixe,,,,,150000.0,130000.0,10000.0,,10000.0,2005-11-01 00:00:00,N/A
732,Outrunner,,PC,Unknown,Outcorp,,,,150000.0,,,,,,N/A,2019-03-25 00:00:00
733,Pac-Man World 3,,XB,Namco,Blitz Games,,,,,150000.0,110000.0,40000.0,,10000.0,2005-11-17 00:00:00,N/A
734,Disney's Donald Duck: Goin' Quackers,,PS,Ubisoft,Disney Interactive Studios,,,,,150000.0,80000.0,60000.0,,10000.0,2000-11-14 00:00:00,N/A
735,Crash: Twinsanity,,XB,VU Games,Traveller's Tales,,,,,150000.0,110000.0,30000.0,,10000.0,2004-09-28 00:00:00,N/A
736,Shin Chan: ¡Aventuras de Cine!,,DS,505 Games,Inti Creates,,,,,150000.0,,,150000.0,,2008-11-28 00:00:00,N/A
